country_code,country_name,year,population_million,population,unit_measure,source
NZL,New Zealand,2010,4350700,4350700000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NZL,New Zealand,2011,4384000,4384000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NZL,New Zealand,2012,4408100,4408100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NZL,New Zealand,2013,4442100,4442100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NZL,New Zealand,2014,4516500,4516500000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NZL,New Zealand,2015,4609400,4609400000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NZL,New Zealand,2016,4714100,4714100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NZL,New Zealand,2017,4813600,4813600000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NZL,New Zealand,2018,4900600,4900600000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1960,180671158,180671158000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1961,183691481,183691481000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1962,186537737,186537737000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1963,189241798,189241798000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1964,191888791,191888791000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1965,194302963,194302963000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1966,196560338,196560338000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1967,198712056,198712056000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1968,200706052,200706052000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1969,202676946,202676946000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1970,205052174,205052174000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1971,207660677,207660677000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1972,209896021,209896021000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1973,211908788,211908788000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1974,213853928,213853928000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1975,215973199,215973199000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1976,218035164,218035164000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1977,220239425,220239425000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1978,222584545,222584545000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1979,225055487,225055487000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1980,227224681,227224681000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1981,229465714,229465714000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1982,231664458,231664458000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1983,233791994,233791994000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1984,235824902,235824902000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1985,237923795,237923795000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1986,240132887,240132887000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1987,242288918,242288918000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1988,244498982,244498982000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1989,246819230,246819230000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1990,249622814,249622814000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1991,252980941,252980941000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1992,256514224,256514224000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1993,259918588,259918588000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1994,263125821,263125821000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1995,266278393,266278393000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1996,269394284,269394284000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1997,272646925,272646925000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1998,275854104,275854104000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,1999,279040168,279040168000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2000,282162411,282162411000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2001,284968955,284968955000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2002,287625193,287625193000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2003,290107933,290107933000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2004,292805298,292805298000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2005,295516599,295516599000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2006,298379912,298379912000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2007,301231207,301231207000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2008,304093966,304093966000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2009,306771529,306771529000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2010,309327143,309327143000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2011,311583481,311583481000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2012,313877662,313877662000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2013,316059947,316059947000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2014,318386329,318386329000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2015,320738994,320738994000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2016,323071755,323071755000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2017,325122128,325122128000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2018,326838199,326838199000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
USA,United States,2019,328329953,328329953000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1960,27506000,27506000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1961,28227000,28227000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1962,28931000,28931000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1963,29652000,29652000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1964,30391000,30391000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1965,31149000,31149000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1966,31936000,31936000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1967,32750000,32750000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1968,33586000,33586000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1969,34443000,34443000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1970,35321000,35321000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1971,36215000,36215000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1972,37133000,37133000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1973,38073000,38073000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1974,39037000,39037000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1975,40026000,40026000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1976,40916000,40916000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1977,41769000,41769000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1978,42641000,42641000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1979,43531000,43531000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1980,44439000,44439000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1981,45540000,45540000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1982,46688000,46688000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1983,47864000,47864000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1984,49070000,49070000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1985,50307000,50307000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1986,51480000,51480000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1987,52370000,52370000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1988,53268000,53268000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1989,54192000,54192000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1990,55120000,55120000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1991,56055000,56055000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1992,56986000,56986000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1993,57913000,57913000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1994,58837000,58837000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1995,59756000,59756000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1996,60671000,60671000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1997,61582000,61582000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1998,62464000,62464000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,1999,63364000,63364000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2000,64268751,64268751000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2003,66794551,66794551000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2004,67598736,67598736000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2005,68435380,68435380000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2006,69295253,69295253000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2008,71051689,71051689000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2009,72039215,72039215000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2010,73142162,73142162000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2011,74223642,74223642000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2012,75175836,75175836000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2013,76147634,76147634000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2014,77181894,77181894000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2015,78218488,78218488000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2016,79277971,79277971000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2017,80312708,80312708000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2018,81407211,81407211000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2019,82579448,82579448000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2020,83384688,83384688000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2021,84147326,84147326000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
TUR,Türkiye,2022,84979919,84979919000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1960,2150400,2150400000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1961,2234200,2234200000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1962,2331800,2331800000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1963,2430100,2430100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1964,2525600,2525600000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1965,2598400,2598400000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1966,2657400,2657400000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1967,2708000,2708000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1968,2806700,2806700000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1969,2879100,2879100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1970,2958200,2958200000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1971,3045600,3045600000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1972,3225000,3225000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1973,3277900,3277900000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1974,3377200,3377200000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1975,3455300,3455300000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1976,3533100,3533100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1977,3613000,3613000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1978,3692600,3692600000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1979,3786400,3786400000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1980,3877700,3877700000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1981,3949800,3949800000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1982,4020700,4020700000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1983,4106100,4106100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1984,4159100,4159100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1985,4233000,4233000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1986,4298800,4298800000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1987,4368900,4368900000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1988,4441700,4441700000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1989,4518200,4518200000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1990,4660200,4660200000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1991,4949100,4949100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1992,5123500,5123500000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1993,5261400,5261400000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1994,5399300,5399300000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1995,5544900,5544900000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1996,5685100,5685100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1997,5828900,5828900000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1998,5970700,5970700000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,1999,6125300,6125300000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2000,6289200,6289200000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2001,6439037,6439037000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2002,6569957,6569957000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2003,6689748,6689748000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2004,6808969,6808969000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2005,6930128,6930128000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2006,7053707,7053707000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2007,7180160,7180160000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2008,7331353,7331353000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2009,7485565,7485565000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2010,7623561,7623561000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2011,7765832,7765832000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2012,7910525,7910525000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2013,8059456,8059456000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2014,8215668,8215668000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2015,8380149,8380149000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2016,8546009,8546009000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2017,8713268,8713268000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2018,8882764,8882764000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ISR,Israel,2019,9054026,9054026000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1960,45684228,45684228000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1961,46162831,46162831000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1962,46997707,46997707000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1963,47816220,47816220000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1964,48310410,48310410000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1965,48757799,48757799000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1966,49163665,49163665000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1967,49548302,49548302000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1968,49915403,49915403000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1969,50317983,50317983000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1970,50772222,50772222000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1971,51251098,51251098000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1972,51700913,51700913000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1973,52118300,52118300000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1974,52460358,52460358000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1975,52699171,52699171000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1976,52908675,52908675000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1977,53145280,53145280000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1978,53376322,53376322000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1979,53606226,53606226000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1980,53880012,53880012000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1981,54181806,54181806000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1982,54492495,54492495000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1983,54772418,54772418000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1984,55026074,55026074000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1985,55284271,55284271000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1986,55546504,55546504000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1987,55823956,55823956000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1988,56117974,56117974000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1989,56423411,56423411000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1990,56708826,56708826000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1991,58425681,58425681000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1992,58711615,58711615000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1993,58961049,58961049000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1994,59175335,59175335000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1995,59383991,59383991000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1996,59589289,59589289000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1997,59795263,59795263000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1998,60011008,60011008000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,1999,60315406,60315406000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2000,60724780,60724780000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2001,61163237,61163237000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2002,61604550,61604550000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2003,62037544,62037544000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2004,62490800,62490800000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2005,62958328,62958328000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2006,63393406,63393406000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2007,63781275,63781275000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2008,64133174,64133174000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2009,64458715,64458715000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2010,64773169,64773169000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2011,65087317,65087317000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2012,65402998,65402998000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2013,65735961,65735961000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2014,66276671,66276671000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2015,66512558,66512558000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2016,66688563,66688563000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2017,66883314,66883314000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2018,67125071,67125071000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FRA,France,2019,67349922,67349922000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CHE,Switzerland,1960,5327872,5327872000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CHE,Switzerland,1961,5434294,5434294000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
